Date,FNER (index),ARE,BXP,BDN,CIO,CDP,CUZ,CMCT,DEI,DEA,ESRT,EQC,FSP,HIW,HPP,KRC,NLOP,OPI,ONL,PGRE,PDM,SLG,VNO,COLD,EGP,FR,ILPT,IIPR,LXP,PLYM,PLD,REXR,STAG,TRNO,AKR,ALEX,BRX,CTO,FRT,IVT,KIM,KRG,PECO,REG,ROIC,BFS,SITC,SKT,UE,WHLR,WSR,CBL,MAC,SPG,ADC,PINE,EPRT,FCPT,GTY,NTST,NNN,PSTL,O,AIRC,AIV,AVB,BRT,CPT,CSR,ELME,EQR,ESS,IRT,MAA,NXRT,UDR,VRE,ELS,SUI,UMH,AMH,BHM,INVH,ALX,AAT,AHH,BNL,CLPR,GIPR,GOOD,GNL,JBGS,MDRR,MDV,NXDT,OLP,PKST,SQFT,SVC,WPC,AHR,CTRE,CHCT,DHC,GMRE,HR,DOC,LTC,MPW,NHI,OHI,SBRA,STRW,UHT,VTR,WELL,APLE,AHT,BHR,CLDT,DRH,HST,IHT,PK,PEB,RLJ,RHP,SOHO,INN,SHO,XHR,CUBE,EXR,SELF,NSA,PSA,PCH,RYN,WY,AMT,CCI,SBAC,UNIT,DLR,EQIX,GLPI,VICI,EPR,FPI,LAND,IRM,LAMR,OUT,PW,SAFE
2/23/2023, 741.3000 , 147.6586 , 63.1254 , 5.2085 , 7.8616 , 24.2865 , 23.5645 , 4.6429 , 13.6809 , 13.9019 , 7.4799 , 21.4600 , 2.5166 , 24.8747 , 8.9556 , 34.2786 , N/A , 15.0767 , 8.0192 , 5.2250 , 8.6381 , 32.1391 , 20.7051 , 29.4495 , 159.2034 , 51.5452 , 4.1377 , 76.0218 , 10.0315 , 20.7688 , 119.7240 , 58.9157 , 32.7870 , 62.0220 , 13.8586 , 17.7654 , 21.2902 , 16.8901 , 101.6067 , 23.5539 , 19.3054 , 20.5881 , 32.8662 , 60.1914 , 13.5133 , 37.5836 , 12.7997 , 17.9533 , 14.7281 , 15.5000 , 9.3282 , 23.8490 , 11.6573 , 113.4225 , 69.3000 , 17.3393 , 24.3347 , 26.1642 , 32.3542 , 18.8064 , 43.1267 , 13.9296 , 61.9987 , 36.7598 , 7.5600 , 169.6801 , 20.2529 , 112.2347 , 59.6389 , 17.9802 , 61.1990 , 220.4687 , 17.3538 , 157.1125 , 47.1671 , 41.8650 , 16.3561 , 67.3241 , 142.5131 , 16.3766 , 31.7953 , 20.9400 , 30.9376 , 201.4532 , 23.5567 , 11.8044 , 16.3030 , 6.1752 , 4.7692 , 13.3024 , 11.9577 , 17.3504 , 7.3677 , 10.0733 , 11.7696 , 20.7836 , N/A , 1.0433 , 9.3506 , 75.3099 , N/A , 18.8562 , 37.8691 , 0.8078 , 9.3677 , 18.3660 , 23.5204 , 34.1118 , 9.5915 , 50.7660 , 24.7517 , 11.2839 , 8.0016 , 50.8445 , 48.0550 , 73.4192 , 15.6964 , 5.4700 , 4.6565 , 12.5298 , 8.7818 , 16.3311 , 1.5990 , 11.9405 , 14.6189 , 11.0492 , 85.8135 , 2.1300 , 7.7559 , 10.4535 , 13.8234 , 41.7269 , 150.1129 , 5.0627 , 37.7781 , 279.0981 , 44.2179 , 32.6237 , 30.0071 , 193.5636 , 125.2218 , 260.4808 , 4.9175 , 103.4233 , 689.1564 , 48.4797 , 31.3482 , 38.4723 , 10.1247 , 16.7177 , 50.1463 , 98.3503 , 15.9030 , 4.6300 , 47.6407 
2/24/2023, 734.6100 , 143.8015 , 61.4223 , 5.0912 , 7.7003 , 23.9382 , 23.2947 , 4.5528 , 13.4023 , 13.7210 , 7.3722 , 21.4100 , 2.4194 , 24.6018 , 8.7692 , 33.5596 , N/A , 14.8834 , 7.8018 , 5.0629 , 8.4466 , 31.8534 , 20.1806 , 28.8721 , 157.4204 , 50.8481 , 4.2557 , 73.7938 , 9.7604 , 20.3037 , 117.1849 , 58.1063 , 32.4917 , 60.8833 , 13.7268 , 17.4742 , 21.2054 , 15.7904 , 101.3510 , 23.2768 , 19.3429 , 20.5315 , 32.7413 , 59.8691 , 13.4566 , 36.7698 , 12.7150 , 17.8482 , 14.7186 , 14.8000 , 8.9778 , 23.3337 , 11.4875 , 112.9866 , 67.9475 , 17.0721 , 24.3630 , 25.8191 , 31.9914 , 18.7404 , 42.7201 , 13.6583 , 60.9667 , 36.3153 , 7.5400 , 166.9798 , 20.4581 , 110.6758 , 58.8606 , 17.8578 , 60.2713 , 217.8296 , 17.1065 , 155.7349 , 45.9045 , 41.3251 , 16.2076 , 66.9570 , 141.3174 , 16.1778 , 30.5084 , 21.0000 , 30.3225 , 200.9881 , 23.5383 , 11.8228 , 16.1109 , 6.1022 , 4.7080 , 12.8811 , 11.8329 , 16.8215 , 7.2186 , 10.3752 , 11.6865 , 20.5230 , N/A , 1.0161 , 9.3506 , 74.3046 , N/A , 18.6599 , 37.2846 , 0.8857 , 9.0370 , 17.9287 , 23.0509 , 33.9828 , 9.0835 , 50.3429 , 24.6145 , 11.1108 , 7.7716 , 49.6276 , 47.2842 , 72.1662 , 15.4738 , 5.2800 , 4.4918 , 12.1920 , 8.7228 , 15.9828 , 1.5891 , 11.9148 , 14.4993 , 10.9726 , 87.4563 , 2.1300 , 7.6019 , 10.4246 , 13.7369 , 43.2009 , 152.1473 , 5.0998 , 38.4183 , 278.0928 , 43.9893 , 32.3006 , 29.8235 , 187.5926 , 122.3305 , 252.9174 , 4.7893 , 99.8858 , 668.1592 , 48.7290 , 31.1703 , 37.3765 , 10.1247 , 16.6220 , 49.6997 , 95.6645 , 15.3204 , 4.5000 , 46.7953 
2/27/2023, 737.3900 , 143.6025 , 60.8147 , 5.0075 , 7.6465 , 24.1170 , 23.0435 , 4.5528 , 13.2072 , 13.5943 , 7.2058 , 21.4500 , 2.4194 , 24.2744 , 8.7040 , 33.2462 , N/A , 14.9537 , 7.8018 , 4.9390 , 8.4375 , 31.2426 , 19.8045 , 28.6122 , 157.4108 , 51.1773 , 4.3146 , 74.1352 , 9.7323 , 20.3321 , 118.6620 , 58.5495 , 32.5136 , 60.8447 , 13.7551 , 17.5493 , 21.3278 , 16.0407 , 101.0669 , 22.8563 , 19.3335 , 20.4559 , 32.5971 , 59.7932 , 13.5039 , 36.4553 , 12.6774 , 18.0393 , 14.7091 , 15.5000 , 8.9873 , 23.4809 , 11.4592 , 113.6172 , 67.7197 , 16.8602 , 24.5045 , 25.6885 , 32.0752 , 18.9100 , 42.9565 , 13.7332 , 60.7602 , 35.8708 , 7.5000 , 165.3005 , 20.1224 , 109.1549 , 59.0763 , 17.6411 , 59.4572 , 216.0449 , 17.2682 , 153.4073 , 45.8574 , 40.7852 , 16.2769 , 66.4546 , 140.0060 , 16.1494 , 30.1697 , 21.2600 , 30.1111 , 199.6384 , 23.3348 , 11.7494 , 16.3030 , 6.1661 , 4.6555 , 12.6660 , 11.8745 , 16.5382 , 7.2186 , 10.2620 , 11.4650 , 20.5320 , N/A , 0.9961 , 9.6667 , 74.0057 , N/A , 18.5757 , 36.8132 , 1.0122 , 9.1532 , 17.8558 , 22.8443 , 33.6233 , 8.9113 , 51.1063 , 24.6694 , 11.0653 , 7.6276 , 49.1482 , 46.9416 , 72.1759 , 15.5111 , 5.2700 , 4.4827 , 12.1340 , 8.7425 , 16.0769 , 1.6879 , 12.0090 , 14.6289 , 11.0109 , 89.0041 , 2.2100 , 7.6500 , 10.4921 , 13.8138 , 44.0986 , 153.1787 , 5.2946 , 38.2235 , 279.9706 , 44.1703 , 32.0819 , 29.8525 , 186.9697 , 122.7875 , 254.9578 , 4.9860 , 99.7337 , 676.3551 , 49.6432 , 31.5355 , 37.7305 , 10.0672 , 16.7369 , 49.9562 , 97.4112 , 15.8134 , 4.5100 , 46.4934 
2/28/2023, 742.5300 , 141.9441 , 60.2807 , 4.9321 , 7.5837 , 23.9382 , 22.7831 , 4.5798 , 13.1237 , 13.6577 , 7.1373 , 21.2300 , 2.3514 , 24.1016 , 8.6015 , 33.2002 , N/A , 14.4441 , 7.7565 , 5.0248 , 8.3462 , 30.6309 , 19.5769 , 28.2946 , 157.3625 , 51.0708 , 4.0296 , 79.4267 , 9.7510 , 20.5315 , 119.1351 , 58.2604 , 32.1599 , 60.0341 , 13.7174 , 17.5399 , 21.3184 , 15.7188 , 101.1237 , 23.1143 , 19.3148 , 20.5126 , 32.7605 , 59.6321 , 13.4566 , 36.3629 , 12.5739 , 18.0488 , 14.6331 , 15.8000 , 8.9494 , 23.5085 , 11.2706 , 113.2277 , 67.1693 , 16.7957 , 24.2970 , 25.3247 , 31.9356 , 19.0231 , 42.8525 , 13.6864 , 60.2375 , 35.7479 , 7.5000 , 164.6134 , 19.7401 , 109.0883 , 58.7106 , 17.5281 , 59.1827 , 216.5005 , 17.2111 , 152.1057 , 45.6312 , 40.5769 , 15.9798 , 66.1841 , 138.0291 , 16.1020 , 30.0149 , 21.4900 , 30.0438 , 195.1333 , 23.2053 , 11.7678 , 16.2298 , 6.0748 , 4.7780 , 12.2626 , 11.7497 , 16.2926 , 7.1794 , 10.2112 , 11.2711 , 20.3523 , N/A , 1.0161 , 9.6404 , 73.5076 , N/A , 18.3888 , 36.5210 , 0.9538 , 8.9923 , 17.7647 , 22.5908 , 33.0150 , 8.8683 , 50.5912 , 24.4957 , 10.8467 , 7.3783 , 48.8808 , 46.2946 , 72.0301 , 15.3899 , 4.9500 , 4.2631 , 11.7865 , 8.5657 , 15.8134 , 1.6286 , 11.7693 , 14.2203 , 10.8577 , 88.0925 , 2.2400 , 7.1208 , 10.1932 , 13.4872 , 44.4009 , 155.7998 , 5.2389 , 39.2440 , 283.5079 , 43.9608 , 31.9203 , 30.1907 , 189.7778 , 121.9481 , 254.4183 , 4.6952 , 99.1156 , 671.5449 , 49.7540 , 31.3951 , 37.5466 , 10.2684 , 16.8421 , 50.1273 , 98.1906 , 15.6431 , 4.4100 , 46.4934 
3/1/2023, 721.3800 , 135.4335 , 59.6639 , 4.9070 , 7.7003 , 24.2112 , 23.0063 , 4.3725 , 13.1515 , 13.6305 , 7.2841 , 21.2200 , 2.3028 , 24.4381 , 8.5362 , 33.3476 , N/A , 14.6374 , 7.5118 , 4.9581 , 8.4192 , 30.5679 , 19.3789 , 28.0925 , 155.6470 , 50.7900 , 3.9510 , 75.8691 , 9.6108 , 20.6169 , 116.9435 , 57.5088 , 31.5385 , 59.4840 , 13.6327 , 17.4929 , 21.2431 , 15.7188 , 100.9816 , 22.5888 , 19.2117 , 20.4748 , 32.4722 , 59.4993 , 13.4566 , 36.8715 , 12.5269 , 17.9055 , 14.6046 , 14.8000 , 8.9113 , 23.9686 , 11.3083 , 112.4487 , 66.4860 , 16.5838 , 24.0612 , 25.2501 , 31.6286 , 18.9383 , 42.7012 , 13.6116 , 59.8324 , 35.2088 , 7.4400 , 160.5010 , 19.7214 , 106.4267 , 57.9885 , 17.1796 , 57.6870 , 211.5451 , 16.7640 , 147.8114 , 44.0954 , 39.4497 , 15.4947 , 64.0298 , 134.0080 , 14.9472 , 29.3763 , 21.1700 , 29.1788 , 188.9228 , 23.0296 , 11.8136 , 16.1841 , 5.9469 , 4.9705 , 11.9399 , 11.7164 , 16.1037 , 7.0617 , 10.2197 , 11.1788 , 20.2804 , N/A , 0.9979 , 9.4823 , 72.7015 , N/A , 18.2392 , 36.5210 , 0.9051 , 8.7867 , 17.6280 , 22.1965 , 32.2961 , 8.6703 , 49.4230 , 24.3859 , 10.7465 , 7.3783 , 47.7560 , 45.2383 , 71.0292 , 15.6789 , 4.8300 , 4.2814 , 12.0182 , 8.5460 , 16.0110 , 1.5299 , 11.9747 , 14.3399 , 10.9248 , 89.3080 , 2.2100 , 7.4383 , 10.2992 , 13.9483 , 44.1931 , 154.8630 , 5.2018 , 39.6800 , 280.4258 , 44.3131 , 32.2150 , 30.6061 , 186.7876 , 120.2786 , 250.0627 , 4.4044 , 95.8824 , 659.5535 , 49.7817 , 31.5542 , 37.3627 , 10.2109 , 16.8134 , 49.9657 , 98.0592 , 15.6072 , 4.3600 , 44.4405 
3/2/2023, 730.6000 , 135.6799 , 59.9585 , 4.9238 , 7.7092 , 24.2959 , 23.2947 , 4.4716 , 13.2630 , 13.6124 , 7.4701 , 20.9600 , 2.3125 , 24.6928 , 8.5083 , 33.5596 , N/A , 14.8307 , 7.2853 , 4.9771 , 8.4466 , 30.7388 , 19.3987 , 28.1310 , 159.8299 , 51.8647 , 4.0394 , 77.5042 , 9.7323 , 21.1674 , 120.3129 , 58.4628 , 32.0548 , 60.7000 , 13.6421 , 17.9627 , 21.2243 , 15.6562 , 100.5933 , 22.5697 , 19.1648 , 20.4276 , 32.3377 , 59.4993 , 13.4566 , 37.4726 , 12.4611 , 18.1157 , 14.5381 , 15.4000 , 8.8923 , 24.2170 , 11.4215 , 113.9325 , 66.8941 , 16.3534 , 24.6554 , 25.4833 , 31.5449 , 19.1644 , 43.1645 , 13.8080 , 60.3693 , 35.3980 , 7.7300 , 161.9132 , 19.7774 , 108.3659 , 57.8948 , 17.2550 , 58.1130 , 215.0481 , 16.8115 , 149.0275 , 43.8128 , 39.8854 , 15.8214 , 64.8800 , 136.7370 , 15.4299 , 29.5311 , 20.8900 , 29.3903 , 186.6338 , 22.9648 , 11.8319 , 16.5681 , 6.1113 , 4.9005 , 12.1461 , 11.8412 , 16.1037 , 7.0067 , 10.2028 , 11.1788 , 20.3254 , N/A , 1.0070 , 9.6228 , 73.8336 , N/A , 18.4729 , 36.4644 , 1.4404 , 8.7778 , 17.8831 , 22.3467 , 32.4159 , 9.0319 , 49.4874 , 24.7334 , 10.9651 , 7.2397 , 47.0369 , 45.5618 , 72.2536 , 15.6882 , 4.8100 , 4.2265 , 11.9120 , 8.5657 , 15.9828 , 1.5398 , 11.9662 , 14.5691 , 10.9343 , 90.6754 , 2.3300 , 7.4479 , 10.2607 , 14.1020 , 44.9017 , 157.9478 , 5.2482 , 40.6078 , 285.6701 , 44.7747 , 32.1580 , 30.4700 , 189.3178 , 120.6051 , 252.4661 , 4.3616 , 98.0410 , 671.2521 , 50.4558 , 31.6479 , 37.3627 , 10.2588 , 17.0048 , 50.1653 , 99.5335 , 15.6437 , 4.4800 , 45.0443 
3/3/2023, 743.8400 , 136.3053 , 60.4464 , 4.9238 , 7.6285 , 23.9947 , 23.4901 , 4.4626 , 13.2630 , 13.6938 , 7.5778 , 20.6000 , 2.3514 , 24.7291 , 8.5549 , 33.8361 , N/A , 14.9098 , 7.2037 , 5.0248 , 8.4192 , 30.8288 , 19.3096 , 28.8047 , 161.3335 , 52.5714 , 4.1574 , 78.4654 , 9.8165 , 21.0725 , 122.5624 , 59.3493 , 32.7048 , 61.6457 , 13.7362 , 18.1788 , 21.5162 , 15.6741 , 101.5688 , 22.1301 , 19.3616 , 20.5881 , 32.5875 , 59.9923 , 13.5322 , 37.6668 , 12.4987 , 18.0870 , 14.6901 , 16.0000 , 9.0730 , 24.6587 , 11.4026 , 115.0733 , 67.0175 , 16.8325 , 24.7026 , 25.7911 , 32.4938 , 18.8441 , 43.4009 , 14.1916 , 60.7461 , 36.2397 , 7.7900 , 164.7661 , 20.1130 , 110.3906 , 59.0763 , 17.3303 , 59.2300 , 220.4117 , 17.0589 , 151.5072 , 45.1601 , 40.7095 , 15.9600 , 65.7591 , 140.5942 , 15.6666 , 30.3439 , 21.0200 , 30.5916 , 186.5973 , 22.6226 , 11.7678 , 16.5955 , 6.1387 , 4.8830 , 12.3433 , 12.0326 , 15.1686 , 6.7007 , 10.2873 , 11.4281 , 20.5410 , N/A , 1.0115 , 9.9038 , 74.6125 , N/A , 18.7347 , 36.5587 , 1.6059 , 9.0460 , 18.0015 , 22.7974 , 32.6279 , 9.0663 , 49.5702 , 24.7425 , 10.9469 , 6.9258 , 46.7511 , 46.1613 , 73.1866 , 15.7534 , 4.8400 , 4.3272 , 11.9796 , 8.6442 , 16.0675 , 1.7273 , 12.0432 , 14.8382 , 11.0205 , 90.8083 , 2.4100 , 7.4576 , 10.3185 , 14.2653 , 45.9695 , 160.0201 , 5.1462 , 41.3593 , 289.0746 , 45.1113 , 32.1675 , 30.7713 , 194.0812 , 122.6570 , 255.3993 , 4.3360 , 100.7987 , 688.2684 , 50.7144 , 31.9475 , 37.9511 , 10.4504 , 17.2823 , 51.9138 , 99.8622 , 15.8626 , 4.4000 , 46.5538 
3/6/2023, 740.6700 , 138.0017 , 60.8975 , 4.8819 , 7.5658 , 24.0700 , 23.4622 , 4.5167 , 13.3001 , 13.8476 , 7.7541 , 20.5200 , 2.2251 , 24.4472 , 8.6015 , 33.8177 , N/A , 14.8395 , 7.2943 , 5.0057 , 8.4557 , 31.3685 , 19.5670 , 28.6122 , 161.1311 , 52.2423 , 3.8723 , 76.9292 , 9.6575 , 21.1864 , 122.7651 , 59.2048 , 32.6284 , 61.5974 , 13.5291 , 17.8687 , 21.5162 , 16.0765 , 101.4836 , 21.8817 , 19.1929 , 20.3992 , 32.0974 , 60.3431 , 13.3904 , 36.5293 , 12.3953 , 17.9055 , 14.5571 , 17.0000 , 9.1301 , 24.7967 , 11.3366 , 114.8600 , 66.9131 , 16.6943 , 24.3064 , 25.5392 , 32.4659 , 19.1079 , 43.1551 , 14.1729 , 60.5671 , 36.1640 , 7.8100 , 166.6935 , 20.0478 , 111.3982 , 58.7575 , 17.3115 , 59.3531 , 222.7660 , 16.8305 , 151.8302 , 44.1897 , 40.6147 , 15.7719 , 65.7108 , 140.5459 , 15.5151 , 30.3052 , 20.3000 , 30.6301 , 184.9922 , 21.8272 , 11.4653 , 16.1018 , 5.9743 , 4.7605 , 12.1282 , 11.8495 , 15.4142 , 6.8263 , 10.2839 , 11.1234 , 20.3613 , N/A , 1.0070 , 9.8950 , 73.9876 , N/A , 18.6786 , 35.6914 , 1.7421 , 8.9298 , 17.7887 , 22.7129 , 32.2131 , 9.0491 , 48.7055 , 25.0534 , 10.8740 , 6.9258 , 46.1519 , 46.5134 , 73.0699 , 15.6043 , 4.6500 , 4.2814 , 11.7576 , 8.6050 , 15.9546 , 1.6780 , 12.1031 , 14.9777 , 10.9822 , 91.2261 , 2.3300 , 7.3421 , 10.1450 , 13.8426 , 45.3269 , 158.2790 , 5.1091 , 40.7099 , 289.9282 , 44.7170 , 31.3880 , 30.1590 , 190.3146 , 121.3792 , 251.2988 , 4.2932 , 100.1521 , 685.7487 , 50.3820 , 31.7789 , 37.6293 , 10.4504 , 17.1771 , 52.1514 , 98.6790 , 15.6072 , 4.0600 , 44.1386 
3/7/2023, 723.9900 , 133.8887 , 58.2646 , 4.7395 , 7.4313 , 23.3922 , 22.7924 , 4.4175 , 12.8172 , 13.6034 , 7.6659 , 20.3300 , 2.1085 , 23.7105 , 8.2194 , 32.7485 , N/A , 13.2229 , 6.8413 , 4.8913 , 8.2550 , 29.6054 , 18.4585 , 28.4871 , 158.5481 , 51.1676 , 3.8330 , 77.5042 , 9.5079 , 20.6074 , 119.5406 , 58.0581 , 31.8349 , 60.5166 , 13.1243 , 17.7560 , 20.9418 , 15.7009 , 98.3205 , 22.1970 , 18.4713 , 19.9176 , 31.8379 , 58.1626 , 13.0878 , 35.5953 , 12.0285 , 17.6666 , 14.1105 , 17.4000 , 9.0540 , 24.7967 , 10.9876 , 111.8552 , 66.5145 , 16.6298 , 23.9763 , 25.0915 , 32.7170 , 18.6462 , 42.5310 , 14.0606 , 60.1904 , 35.2656 , 7.7000 , 162.9246 , 19.6561 , 106.4837 , 57.5384 , 17.0007 , 57.8953 , 216.4436 , 16.4690 , 144.3247 , 43.3417 , 39.6107 , 15.6927 , 64.4935 , 135.4834 , 14.9377 , 29.6472 , 20.2400 , 29.8804 , 186.7250 , 21.1050 , 11.6028 , 15.7818 , 6.1387 , 4.6423 , 12.0027 , 11.5250 , 15.0270 , 6.9597 , 10.1436 , 10.6896 , 19.9749 , N/A , 0.9843 , 9.9301 , 72.8102 , N/A , 18.2111 , 34.9749 , 1.8005 , 8.7867 , 17.1963 , 21.9054 , 32.0841 , 8.6617 , 48.0249 , 25.2454 , 10.6190 , 6.9258 , 44.8980 , 45.2002 , 71.8843 , 15.3713 , 4.4600 , 4.2540 , 11.4390 , 8.5558 , 15.9263 , 1.5891 , 11.8806 , 14.7385 , 10.8769 , 90.1721 , 2.2800 , 7.2651 , 10.0099 , 13.7657 , 44.8167 , 154.9766 , 5.0535 , 40.1532 , 286.7323 , 44.3324 , 30.8272 , 29.1482 , 184.3723 , 118.0029 , 241.3908 , 3.9768 , 97.8984 , 672.1500 , 49.9202 , 31.3482 , 37.1237 , 9.9714 , 16.5837 , 50.9825 , 97.6178 , 15.4339 , 4.3300 , 43.1121 
3/8/2023, 733.5700 , 136.7792 , 59.0747 , 4.6977 , 7.5030 , 23.4581 , 22.9133 , 4.4175 , 12.9286 , 13.4883 , 7.8030 , 20.1900 , 2.0308 , 23.8378 , 8.3033 , 32.9236 , N/A , 13.2580 , 7.0044 , 4.8913 , 8.2824 , 29.8842 , 18.5673 , 28.5737 , 159.6083 , 51.8066 , 3.8134 , 77.7647 , 9.5453 , 20.5979 , 120.7377 , 58.5110 , 31.9687 , 60.8544 , 13.2843 , 17.9439 , 21.2054 , 15.5730 , 99.3906 , 22.0250 , 18.9644 , 20.3237 , 32.2416 , 58.7409 , 13.2296 , 35.8820 , 12.2354 , 17.7717 , 14.1200 , 16.7000 , 9.0635 , 25.0267 , 11.1480 , 113.3112 , 66.2488 , 16.6439 , 23.9669 , 25.2034 , 32.9403 , 18.6650 , 42.5310 , 14.0325 , 60.7932 , 35.4264 , 7.8100 , 165.7394 , 19.9639 , 107.7765 , 58.2417 , 17.2079 , 58.6336 , 220.6301 , 16.7925 , 148.1344 , 44.1426 , 39.8665 , 15.8907 , 64.6288 , 136.1488 , 14.9472 , 29.9762 , 20.2500 , 30.3994 , 181.0526 , 20.0544 , 11.4378 , 15.9189 , 6.2301 , 4.6030 , 12.1192 , 11.5000 , 15.3953 , 7.2029 , 9.7210 , 10.8004 , 20.1367 , N/A , 0.9798 , 9.8862 , 72.7830 , N/A , 18.3420 , 35.2295 , 1.8394 , 8.8314 , 17.7517 , 22.0744 , 32.3514 , 8.6789 , 48.5400 , 25.8032 , 10.8194 , 6.9165 , 45.0363 , 45.6665 , 72.6132 , 15.4552 , 4.4100 , 4.3454 , 11.5162 , 8.6442 , 15.9734 , 1.5891 , 12.0004 , 15.0574 , 11.0205 , 91.3021 , 2.3200 , 7.4287 , 10.1064 , 13.7850 , 44.8167 , 154.9387 , 4.9607 , 40.1625 , 285.3287 , 45.7268 , 31.5781 , 29.9063 , 187.6310 , 121.2859 , 246.0407 , 3.8571 , 100.5990 , 680.4445 , 50.1788 , 31.6104 , 37.1329 , 10.0960 , 16.9282 , 51.1631 , 98.7165 , 15.6072 , 4.4300 , 44.2593 
3/9/2023, 724.5200 , 131.5764 , 57.0218 , 4.5972 , 7.2610 , 23.2228 , 22.1598 , 4.3274 , 12.3899 , 13.3410 , 7.7736 , 19.9600 , 1.9822 , 22.9283 , 8.0796 , 31.6701 , N/A , 12.8187 , 6.7960 , 4.7102 , 7.9266 , 28.3729 , 17.6964 , 28.0444 , 156.3024 , 50.9546 , 3.6463 , 74.6563 , 9.4519 , 20.3796 , 117.1077 , 56.8728 , 31.1848 , 59.5226 , 12.9830 , 17.4742 , 20.7911 , 15.3902 , 96.9852 , 21.3084 , 18.5662 , 20.0498 , 31.4824 , 57.4610 , 13.0027 , 35.2069 , 11.8686 , 17.3800 , 13.8064 , 15.8000 , 8.7972 , 24.2538 , 10.7613 , 110.4120 , 65.8597 , 16.4193 , 23.7877 , 25.0075 , 33.0054 , 18.4954 , 42.1055 , 13.8829 , 59.7571 , 34.6131 , 7.6100 , 163.1440 , 19.4883 , 105.3145 , 56.9664 , 16.9912 , 57.6113 , 215.0671 , 16.4024 , 145.2747 , 42.2581 , 39.0709 , 15.8412 , 62.9575 , 132.7737 , 14.5969 , 29.6182 , 19.8200 , 30.0534 , 178.6632 , 18.5630 , 10.9429 , 15.8092 , 6.1752 , 4.7955 , 11.8503 , 11.3086 , 15.1403 , 6.8263 , 9.9999 , 10.7542 , 19.7323 , N/A , 0.9798 , 9.2541 , 71.9588 , N/A , 18.0896 , 34.5224 , 1.7129 , 8.6258 , 17.5851 , 21.5486 , 31.9643 , 8.2484 , 48.3836 , 25.7300 , 10.5371 , 6.9073 , 45.6725 , 44.3438 , 70.4072 , 14.7188 , 4.0400 , 4.2174 , 10.8502 , 8.1924 , 15.1545 , 1.6089 , 11.1872 , 14.0708 , 10.4173 , 87.5892 , 2.2500 , 6.9572 , 9.5663 , 13.0645 , 44.1458 , 151.7877 , 4.8124 , 39.1698 , 280.4258 , 46.0153 , 31.2454 , 29.5758 , 183.2510 , 119.2527 , 239.9478 , 3.7031 , 99.2582 , 669.5224 , 48.5993 , 31.1048 , 35.9561 , 9.8565 , 16.3732 , 50.1938 , 94.8287 , 15.0325 , 4.4200 , 43.1121 
3/10/2023, 692.3300 , 120.1663 , 52.8791 , 4.3795 , 6.8666 , 22.6015 , 20.4294 , 3.9938 , 11.7119 , 13.0372 , 7.4995 , 19.6700 , 1.9530 , 21.4822 , 7.4273 , 28.8589 , N/A , 12.2037 , 6.1254 , 4.5957 , 7.5709 , 26.7537 , 16.9343 , 27.5824 , 150.4905 , 48.9699 , 3.4399 , 71.8982 , 9.2368 , 19.3355 , 112.9370 , 54.3578 , 29.9898 , 57.9303 , 12.4087 , 17.0890 , 20.0378 , 14.8693 , 92.3623 , 20.5535 , 17.8076 , 19.1337 , 30.2235 , 55.5365 , 12.3785 , 33.7734 , 11.4454 , 16.8545 , 13.2838 , 15.5000 , 8.4548 , 23.5085 , 10.0728 , 104.9526 , 63.3734 , 15.4183 , 22.6747 , 24.2520 , 32.1217 , 17.6569 , 40.5170 , 13.6396 , 57.8166 , 33.0148 , 7.3300 , 157.9438 , 18.6118 , 101.6263 , 54.5752 , 16.6804 , 55.3489 , 200.6565 , 15.8506 , 141.6075 , 40.7789 , 37.8111 , 15.5442 , 61.3635 , 129.2251 , 14.0100 , 28.3700 , 18.5100 , 29.0827 , 174.2128 , 18.3285 , 10.9063 , 14.8034 , 5.8647 , 4.4892 , 11.1959 , 10.8510 , 14.5642 , 6.9518 , 9.5096 , 10.4404 , 18.6091 , N/A , 0.9888 , 9.0521 , 70.9263 , N/A , 17.5006 , 33.1555 , 1.4599 , 8.2325 , 17.0668 , 20.1120 , 31.1347 , 7.5682 , 47.1418 , 25.0900 , 10.2001 , 6.9258 , 44.5846 , 42.4977 , 65.9175 , 14.4577 , 3.7800 , 4.0070 , 10.4737 , 8.0942 , 14.9662 , 1.6780 , 10.6651 , 13.8317 , 10.1683 , 85.5856 , 2.1800 , 6.7551 , 9.3928 , 12.9300 , 43.1064 , 145.2965 , 4.7938 , 37.5184 , 266.9213 , 45.8614 , 30.7511 , 29.0218 , 183.3181 , 118.3386 , 236.3550 , 3.6604 , 97.5085 , 652.6098 , 47.4804 , 29.8501 , 34.6230 , 9.4159 , 15.6747 , 48.7779 , 92.2087 , 14.5035 , 4.2600 , 41.6629 
